county,fips,date,type,pct_diff
Alameda County,06001,2020-07-14,transit,-60
Alameda County,06001,2020-07-14,workplaces,-54
Alameda County,06001,2020-07-14,residential,21
Alameda County,06001,2020-07-15,retail,-39
Alameda County,06001,2020-07-15,grocery,-13
Alameda County,06001,2020-07-15,parks,30
Alameda County,06001,2020-07-15,transit,-61
Alameda County,06001,2020-07-15,workplaces,-53
Alameda County,06001,2020-07-15,residential,21
Alameda County,06001,2020-07-16,retail,-39
Alameda County,06001,2020-07-16,grocery,-12
Alameda County,06001,2020-07-16,parks,34
Alameda County,06001,2020-07-16,transit,-62
Alameda County,06001,2020-07-16,workplaces,-54
Alameda County,06001,2020-07-16,residential,21
Alameda County,06001,2020-07-17,retail,-41
Alameda County,06001,2020-07-17,grocery,-11
Alameda County,06001,2020-07-17,parks,28
Alameda County,06001,2020-07-17,transit,-60
Alameda County,06001,2020-07-17,workplaces,-50
Alameda County,06001,2020-07-17,residential,20
Alameda County,06001,2020-07-18,retail,-45
Alameda County,06001,2020-07-18,grocery,-13
Alameda County,06001,2020-07-18,parks,30
Alameda County,06001,2020-07-18,transit,-50
Alameda County,06001,2020-07-18,workplaces,-17
Alameda County,06001,2020-07-18,residential,10
Alameda County,06001,2020-07-19,retail,-43
Alameda County,06001,2020-07-19,grocery,-17
Alameda County,06001,2020-07-19,parks,32
Alameda County,06001,2020-07-19,transit,-49
Alameda County,06001,2020-07-19,workplaces,-18
Alameda County,06001,2020-07-19,residential,8
Alameda County,06001,2020-07-20,retail,-38
Alameda County,06001,2020-07-20,grocery,-17
Alameda County,06001,2020-07-20,parks,22
Alameda County,06001,2020-07-20,transit,-61
Alameda County,06001,2020-07-20,workplaces,-54
Alameda County,06001,2020-07-20,residential,20
Alameda County,06001,2020-07-21,retail,-39
Alameda County,06001,2020-07-21,grocery,-12
Alameda County,06001,2020-07-21,parks,32
Alameda County,06001,2020-07-21,transit,-61
Alameda County,06001,2020-07-21,workplaces,-54
Alameda County,06001,2020-07-21,residential,21
Alameda County,06001,2020-07-22,retail,-39
Alameda County,06001,2020-07-22,grocery,-14
Alameda County,06001,2020-07-22,parks,32
Alameda County,06001,2020-07-22,transit,-61
Alameda County,06001,2020-07-22,workplaces,-53
Alameda County,06001,2020-07-22,residential,21
Alameda County,06001,2020-07-23,retail,-39
Alameda County,06001,2020-07-23,grocery,-13
Alameda County,06001,2020-07-23,parks,34
Alameda County,06001,2020-07-23,transit,-61
Alameda County,06001,2020-07-23,workplaces,-53
Alameda County,06001,2020-07-23,residential,21
Alameda County,06001,2020-07-24,retail,-41
Alameda County,06001,2020-07-24,grocery,-13
Alameda County,06001,2020-07-24,parks,23
Alameda County,06001,2020-07-24,transit,-60
Alameda County,06001,2020-07-24,workplaces,-50
Alameda County,06001,2020-07-24,residential,20
Alameda County,06001,2020-07-25,retail,-44
Alameda County,06001,2020-07-25,grocery,-14
Alameda County,06001,2020-07-25,parks,33
Alameda County,06001,2020-07-25,transit,-49
Alameda County,06001,2020-07-25,workplaces,-18
Alameda County,06001,2020-07-25,residential,9
Alameda County,06001,2020-07-26,retail,-42
Alameda County,06001,2020-07-26,grocery,-17
Alameda County,06001,2020-07-26,parks,35
Alameda County,06001,2020-07-26,transit,-48
Alameda County,06001,2020-07-26,workplaces,-20
Alameda County,06001,2020-07-26,residential,8
Alameda County,06001,2020-07-27,retail,-37
Alameda County,06001,2020-07-27,grocery,-17
Alameda County,06001,2020-07-27,parks,25
Alameda County,06001,2020-07-27,transit,-61
Alameda County,06001,2020-07-27,workplaces,-54
Alameda County,06001,2020-07-27,residential,19
Alameda County,06001,2020-07-28,retail,-39
Alameda County,06001,2020-07-28,grocery,-13
Alameda County,06001,2020-07-28,parks,34
Alameda County,06001,2020-07-28,transit,-61
Alameda County,06001,2020-07-28,workplaces,-54
Alameda County,06001,2020-07-28,residential,20
Alameda County,06001,2020-07-29,retail,-39
Alameda County,06001,2020-07-29,grocery,-15
Alameda County,06001,2020-07-29,parks,33
Alameda County,06001,2020-07-29,transit,-60
Alameda County,06001,2020-07-29,workplaces,-54
Alameda County,06001,2020-07-29,residential,20
Alameda County,06001,2020-07-30,retail,-39
Alameda County,06001,2020-07-30,grocery,-13
Alameda County,06001,2020-07-30,parks,33
Alameda County,06001,2020-07-30,transit,-61
Alameda County,06001,2020-07-30,workplaces,-55
Alameda County,06001,2020-07-30,residential,20
Alameda County,06001,2020-07-31,retail,-40
Alameda County,06001,2020-07-31,grocery,-12
Alameda County,06001,2020-07-31,parks,28
Alameda County,06001,2020-07-31,transit,-58
Alameda County,06001,2020-07-31,workplaces,-51
Alameda County,06001,2020-07-31,residential,19
Alameda County,06001,2020-08-01,retail,-44
Alameda County,06001,2020-08-01,grocery,-13
Alameda County,06001,2020-08-01,parks,28
Alameda County,06001,2020-08-01,transit,-49
Alameda County,06001,2020-08-01,workplaces,-19
Alameda County,06001,2020-08-01,residential,9
Alameda County,06001,2020-08-02,retail,-41
Alameda County,06001,2020-08-02,grocery,-17
Alameda County,06001,2020-08-02,parks,36
Alameda County,06001,2020-08-02,transit,-46
Alameda County,06001,2020-08-02,workplaces,-19
Alameda County,06001,2020-08-02,residential,7
Alameda County,06001,2020-08-03,retail,-36
Alameda County,06001,2020-08-03,grocery,-15
Alameda County,06001,2020-08-03,parks,26
Alameda County,06001,2020-08-03,transit,-59
Alameda County,06001,2020-08-03,workplaces,-54
Alameda County,06001,2020-08-03,residential,19
Alameda County,06001,2020-08-04,retail,-38
Alameda County,06001,2020-08-04,grocery,-12
Alameda County,06001,2020-08-04,parks,33
Alameda County,06001,2020-08-04,transit,-60
Alameda County,06001,2020-08-04,workplaces,-55
Alameda County,06001,2020-08-04,residential,20
Alameda County,06001,2020-08-05,retail,-39
Alameda County,06001,2020-08-05,grocery,-15
Alameda County,06001,2020-08-05,parks,12
Alameda County,06001,2020-08-05,transit,-61
Alameda County,06001,2020-08-05,workplaces,-54
Alameda County,06001,2020-08-05,residential,20
Alameda County,06001,2020-08-06,retail,-37
Alameda County,06001,2020-08-06,grocery,-12
Alameda County,06001,2020-08-06,parks,39
Alameda County,06001,2020-08-06,transit,-61
Alameda County,06001,2020-08-06,workplaces,-54
Alameda County,06001,2020-08-06,residential,20
Alameda County,06001,2020-08-07,retail,-39
Alameda County,06001,2020-08-07,grocery,-13
Alameda County,06001,2020-08-07,parks,28
Alameda County,06001,2020-08-07,transit,-59
Alameda County,06001,2020-08-07,workplaces,-51
Alameda County,06001,2020-08-07,residential,19
Alameda County,06001,2020-08-08,retail,-42
Alameda County,06001,2020-08-08,grocery,-14
Alameda County,06001,2020-08-08,parks,31
Alameda County,06001,2020-08-08,transit,-50
Alameda County,06001,2020-08-08,workplaces,-18
Alameda County,06001,2020-08-08,residential,9
Alameda County,06001,2020-08-09,retail,-40
Alameda County,06001,2020-08-09,grocery,-16
Alameda County,06001,2020-08-09,parks,36
Alameda County,06001,2020-08-09,transit,-48
Alameda County,06001,2020-08-09,workplaces,-19
Alameda County,06001,2020-08-09,residential,7
Alameda County,06001,2020-08-10,retail,-37
Alameda County,06001,2020-08-10,grocery,-16
Alameda County,06001,2020-08-10,parks,22
Alameda County,06001,2020-08-10,transit,-61
Alameda County,06001,2020-08-10,workplaces,-54
Alameda County,06001,2020-08-10,residential,19
Alameda County,06001,2020-08-11,retail,-37
Alameda County,06001,2020-08-11,grocery,-14
Alameda County,06001,2020-08-11,parks,36
Alameda County,06001,2020-08-11,transit,-61
Alameda County,06001,2020-08-11,workplaces,-55
Alameda County,06001,2020-08-11,residential,20
Alameda County,06001,2020-08-12,retail,-38
Alameda County,06001,2020-08-12,grocery,-16
Alameda County,06001,2020-08-12,parks,30
Alameda County,06001,2020-08-12,transit,-62
Alameda County,06001,2020-08-12,workplaces,-54
Alameda County,06001,2020-08-12,residential,20
Alameda County,06001,2020-08-13,retail,-37
Alameda County,06001,2020-08-13,grocery,-14
Alameda County,06001,2020-08-13,parks,31
Alameda County,06001,2020-08-13,transit,-62
Alameda County,06001,2020-08-13,workplaces,-55
Alameda County,06001,2020-08-13,residential,20
Alameda County,06001,2020-08-14,retail,-39
Alameda County,06001,2020-08-14,grocery,-12
Alameda County,06001,2020-08-14,parks,18
Alameda County,06001,2020-08-14,transit,-61
Alameda County,06001,2020-08-14,workplaces,-52
Alameda County,06001,2020-08-14,residential,19
Alameda County,06001,2020-08-15,retail,-43
Alameda County,06001,2020-08-15,grocery,-13
Alameda County,06001,2020-08-15,parks,17
Alameda County,06001,2020-08-15,transit,-51
Alameda County,06001,2020-08-15,workplaces,-21
Alameda County,06001,2020-08-15,residential,9
Alameda County,06001,2020-08-16,retail,-42
Alameda County,06001,2020-08-16,grocery,-20
Alameda County,06001,2020-08-16,parks,-1
Alameda County,06001,2020-08-16,transit,-52
Alameda County,06001,2020-08-16,workplaces,-23
Alameda County,06001,2020-08-16,residential,8
Alameda County,06001,2020-08-17,retail,-37
Alameda County,06001,2020-08-17,grocery,-18
Alameda County,06001,2020-08-17,parks,11
Alameda County,06001,2020-08-17,transit,-62
Alameda County,06001,2020-08-17,workplaces,-55
Alameda County,06001,2020-08-17,residential,20
Alameda County,06001,2020-08-18,retail,-37
Alameda County,06001,2020-08-18,grocery,-13
Alameda County,06001,2020-08-18,parks,22
Alameda County,06001,2020-08-18,transit,-62
Alameda County,06001,2020-08-18,workplaces,-54
Alameda County,06001,2020-08-18,residential,20
Alameda County,06001,2020-08-19,retail,-38
Alameda County,06001,2020-08-19,grocery,-15
Alameda County,06001,2020-08-19,parks,2
Alameda County,06001,2020-08-19,transit,-63
Alameda County,06001,2020-08-19,workplaces,-54
Alameda County,06001,2020-08-19,residential,21
Alameda County,06001,2020-08-20,retail,-37
Alameda County,06001,2020-08-20,grocery,-13
Alameda County,06001,2020-08-20,parks,6
Alameda County,06001,2020-08-20,transit,-63
Alameda County,06001,2020-08-20,workplaces,-55
Alameda County,06001,2020-08-20,residential,21
Alameda County,06001,2020-08-21,retail,-40
Alameda County,06001,2020-08-21,grocery,-13
Alameda County,06001,2020-08-21,parks,-1
Alameda County,06001,2020-08-21,transit,-61
Alameda County,06001,2020-08-21,workplaces,-51
Alameda County,06001,2020-08-21,residential,20
Alameda County,06001,2020-08-22,retail,-43
Alameda County,06001,2020-08-22,grocery,-14
Alameda County,06001,2020-08-22,parks,-7
Alameda County,06001,2020-08-22,transit,-53
Alameda County,06001,2020-08-22,workplaces,-19
Alameda County,06001,2020-08-22,residential,10
Alameda County,06001,2020-08-23,retail,-42
Alameda County,06001,2020-08-23,grocery,-19
Alameda County,06001,2020-08-23,parks,-14
Alameda County,06001,2020-08-23,transit,-52
Alameda County,06001,2020-08-23,workplaces,-22
Alameda County,06001,2020-08-23,residential,9
Alameda County,06001,2020-08-24,retail,-37
Alameda County,06001,2020-08-24,grocery,-18
Alameda County,06001,2020-08-24,parks,-2
Alameda County,06001,2020-08-24,transit,-63
Alameda County,06001,2020-08-24,workplaces,-54
Alameda County,06001,2020-08-24,residential,21
Alameda County,06001,2020-08-25,retail,-37
Alameda County,06001,2020-08-25,grocery,-13
Alameda County,06001,2020-08-25,parks,16
Alameda County,06001,2020-08-25,transit,-62
Alameda County,06001,2020-08-25,workplaces,-55
Alameda County,06001,2020-08-25,residential,21
Alameda County,06001,2020-08-26,retail,-38
Alameda County,06001,2020-08-26,grocery,-16
Alameda County,06001,2020-08-26,parks,16
Alameda County,06001,2020-08-26,transit,-62
Alameda County,06001,2020-08-26,workplaces,-53
Alameda County,06001,2020-08-26,residential,21
Alameda County,06001,2020-08-27,retail,-36
Alameda County,06001,2020-08-27,grocery,-14
Alameda County,06001,2020-08-27,parks,32
Alameda County,06001,2020-08-27,transit,-61
Alameda County,06001,2020-08-27,workplaces,-54
Alameda County,06001,2020-08-27,residential,21
Alameda County,06001,2020-08-28,retail,-38
Alameda County,06001,2020-08-28,grocery,-15
Alameda County,06001,2020-08-28,parks,13
Alameda County,06001,2020-08-28,transit,-60
Alameda County,06001,2020-08-28,workplaces,-50
Alameda County,06001,2020-08-28,residential,20
Alameda County,06001,2020-08-29,retail,-40
Alameda County,06001,2020-08-29,grocery,-14
Alameda County,06001,2020-08-29,parks,16
Alameda County,06001,2020-08-29,transit,-54
Alameda County,06001,2020-08-29,workplaces,-19
Alameda County,06001,2020-08-29,residential,9
Alameda County,06001,2020-08-30,retail,-37
Alameda County,06001,2020-08-30,grocery,-17
Alameda County,06001,2020-08-30,parks,30
Alameda County,06001,2020-08-30,transit,-48
Alameda County,06001,2020-08-30,workplaces,-19
Alameda County,06001,2020-08-30,residential,8
Alameda County,06001,2020-08-31,retail,-36
Alameda County,06001,2020-08-31,grocery,-18
Alameda County,06001,2020-08-31,parks,15
Alameda County,06001,2020-08-31,transit,-61
Alameda County,06001,2020-08-31,workplaces,-54
Alameda County,06001,2020-08-31,residential,20
Amador County,06005,2020-04-01,retail,-27
Amador County,06005,2020-04-01,grocery,-11
Amador County,06005,2020-04-01,parks,NA
Amador County,06005,2020-04-01,transit,NA
Amador County,06005,2020-04-01,workplaces,-39
Amador County,06005,2020-04-01,residential,NA
Amador County,06005,2020-04-02,retail,-27
Amador County,06005,2020-04-02,grocery,-5
Amador County,06005,2020-04-02,parks,NA
Amador County,06005,2020-04-02,transit,NA
Amador County,06005,2020-04-02,workplaces,-40
Amador County,06005,2020-04-02,residential,NA
Amador County,06005,2020-04-03,retail,-32
Amador County,06005,2020-04-03,grocery,-15
Amador County,06005,2020-04-03,parks,NA
Amador County,06005,2020-04-03,transit,NA
Amador County,06005,2020-04-03,workplaces,-41
Amador County,06005,2020-04-03,residential,NA
Amador County,06005,2020-04-04,retail,-49
Amador County,06005,2020-04-04,grocery,-30
Amador County,06005,2020-04-04,parks,-64
Amador County,06005,2020-04-04,transit,NA
Amador County,06005,2020-04-04,workplaces,-41
Amador County,06005,2020-04-04,residential,NA
Amador County,06005,2020-04-05,retail,-56
Amador County,06005,2020-04-05,grocery,-44
Amador County,06005,2020-04-05,parks,NA
Amador County,06005,2020-04-05,transit,NA
Amador County,06005,2020-04-05,workplaces,-52
Amador County,06005,2020-04-05,residential,NA
Amador County,06005,2020-04-06,retail,-41
Amador County,06005,2020-04-06,grocery,NA
Amador County,06005,2020-04-06,parks,NA
Amador County,06005,2020-04-06,transit,NA
Amador County,06005,2020-04-06,workplaces,-45
Amador County,06005,2020-04-06,residential,NA
Amador County,06005,2020-04-07,retail,NA
Amador County,06005,2020-04-07,grocery,NA
Amador County,06005,2020-04-07,parks,NA
Amador County,06005,2020-04-07,transit,NA
Amador County,06005,2020-04-07,workplaces,-42
Amador County,06005,2020-04-07,residential,NA
Amador County,06005,2020-04-08,retail,NA
Amador County,06005,2020-04-08,grocery,-31
Amador County,06005,2020-04-08,parks,NA
Amador County,06005,2020-04-08,transit,NA
Amador County,06005,2020-04-08,workplaces,-43
Amador County,06005,2020-04-08,residential,NA
Amador County,06005,2020-04-09,retail,-33
Amador County,06005,2020-04-09,grocery,NA
Amador County,06005,2020-04-09,parks,NA
Amador County,06005,2020-04-09,transit,NA
Amador County,06005,2020-04-09,workplaces,-45
Amador County,06005,2020-04-09,residential,NA
Amador County,06005,2020-04-10,retail,-40
Amador County,06005,2020-04-10,grocery,-25
Amador County,06005,2020-04-10,parks,NA
Amador County,06005,2020-04-10,transit,NA
Amador County,06005,2020-04-10,workplaces,-46
Amador County,06005,2020-04-10,residential,NA
Amador County,06005,2020-04-11,retail,-35
Amador County,06005,2020-04-11,grocery,-26
Amador County,06005,2020-04-11,parks,NA
Amador County,06005,2020-04-11,transit,NA
Amador County,06005,2020-04-11,workplaces,-39
Amador County,06005,2020-04-11,residential,NA
Amador County,06005,2020-04-12,retail,-62
Amador County,06005,2020-04-12,grocery,-40
Amador County,06005,2020-04-12,parks,NA
Amador County,06005,2020-04-12,transit,NA
Amador County,06005,2020-04-12,workplaces,-52
Amador County,06005,2020-04-12,residential,NA
Amador County,06005,2020-04-13,retail,-28
Amador County,06005,2020-04-13,grocery,-10
Amador County,06005,2020-04-13,parks,NA
Amador County,06005,2020-04-13,transit,NA
Amador County,06005,2020-04-13,workplaces,-43
Amador County,06005,2020-04-13,residential,NA
Amador County,06005,2020-04-14,retail,NA
Amador County,06005,2020-04-14,grocery,-5
Amador County,06005,2020-04-14,parks,NA
Amador County,06005,2020-04-14,transit,NA
Amador County,06005,2020-04-14,workplaces,-41
Amador County,06005,2020-04-14,residential,NA
Amador County,06005,2020-04-15,retail,-18
Amador County,06005,2020-04-15,grocery,-1
Amador County,06005,2020-04-15,parks,NA
Amador County,06005,2020-04-15,transit,NA
Amador County,06005,2020-04-15,workplaces,-41
Amador County,06005,2020-04-15,residential,NA
Amador County,06005,2020-04-16,retail,-30
Amador County,06005,2020-04-16,grocery,2
Amador County,06005,2020-04-16,parks,NA
Amador County,06005,2020-04-16,transit,NA
Amador County,06005,2020-04-16,workplaces,-41
Amador County,06005,2020-04-16,residential,NA
Amador County,06005,2020-04-17,retail,-38
Amador County,06005,2020-04-17,grocery,0
Amador County,06005,2020-04-17,parks,NA
Amador County,06005,2020-04-17,transit,NA
Amador County,06005,2020-04-17,workplaces,-44
