date,county,state,fips,cases,deaths,population,retail,grocery,parks,transit,workplaces,residential
2021-07-06,Glenn,California,06021,2977,27,27897,NA,NA,NA,NA,NA,NA
2021-07-06,Humboldt,California,06023,4608,51,135768,NA,NA,NA,NA,NA,NA
2021-07-06,Imperial,California,06025,28689,738,180216,NA,NA,NA,NA,NA,NA
2021-07-06,Inyo,California,06027,1441,38,18085,NA,NA,NA,NA,NA,NA
2021-07-06,Kern,California,06029,111111,1408,883053,NA,NA,NA,NA,NA,NA
2021-07-06,Kings,California,06031,23134,247,150075,NA,NA,NA,NA,NA,NA
2021-07-06,Lake,California,06033,3645,63,64148,NA,NA,NA,NA,NA,NA
2021-07-06,Lassen,California,06035,5822,26,31185,NA,NA,NA,NA,NA,NA
2021-07-06,Los Angeles,California,06037,1253732,24522,10098052,NA,NA,NA,NA,NA,NA
2021-07-06,Madera,California,06039,16722,245,155013,NA,NA,NA,NA,NA,NA
2021-07-06,Marin,California,06041,14178,233,260295,NA,NA,NA,NA,NA,NA
2021-07-06,Mariposa,California,06043,468,7,17540,NA,NA,NA,NA,NA,NA
2021-07-06,Mendocino,California,06045,4398,50,87422,NA,NA,NA,NA,NA,NA
2021-07-06,Merced,California,06047,32437,482,269075,NA,NA,NA,NA,NA,NA
2021-07-06,Modoc,California,06049,570,6,8938,NA,NA,NA,NA,NA,NA
2021-07-06,Mono,California,06051,1299,4,14174,NA,NA,NA,NA,NA,NA
2021-07-06,Monterey,California,06053,43960,497,433212,NA,NA,NA,NA,NA,NA
2021-07-06,Napa,California,06055,10075,81,140530,NA,NA,NA,NA,NA,NA
2021-07-06,Nevada,California,06057,4980,75,99092,NA,NA,NA,NA,NA,NA
2021-07-06,Orange,California,06059,274132,5129,3164182,NA,NA,NA,NA,NA,NA
2021-07-06,Placer,California,06061,23867,302,380077,NA,NA,NA,NA,NA,NA
2021-07-06,Plumas,California,06063,743,6,18699,NA,NA,NA,NA,NA,NA
2021-07-06,Riverside,California,06065,301820,4640,2383286,NA,NA,NA,NA,NA,NA
2021-07-06,Sacramento,California,06067,109267,1746,1510023,NA,NA,NA,NA,NA,NA
2021-07-06,San Benito,California,06069,6137,63,59416,NA,NA,NA,NA,NA,NA
2021-07-06,San Bernardino,California,06071,300045,5037,2135413,NA,NA,NA,NA,NA,NA
2021-07-06,San Diego,California,06073,298266,3782,3302833,NA,NA,NA,NA,NA,NA
2021-07-06,San Francisco,California,06075,37240,558,870044,NA,NA,NA,NA,NA,NA
2021-07-06,San Joaquin,California,06077,74900,1444,732212,NA,NA,NA,NA,NA,NA
2021-07-06,San Luis Obispo,California,06079,21518,261,281455,NA,NA,NA,NA,NA,NA
2021-07-06,San Mateo,California,06081,42876,581,765935,NA,NA,NA,NA,NA,NA
2021-07-06,Santa Barbara,California,06083,34692,460,443738,NA,NA,NA,NA,NA,NA
2021-07-06,Santa Clara,California,06085,119623,2091,1922200,NA,NA,NA,NA,NA,NA
2021-07-06,Santa Cruz,California,06087,16306,208,273765,NA,NA,NA,NA,NA,NA
2021-07-06,Shasta,California,06089,12615,238,179085,NA,NA,NA,NA,NA,NA
2021-07-06,Sierra,California,06091,60,0,2930,NA,NA,NA,NA,NA,NA
2021-07-06,Siskiyou,California,06093,2415,39,43540,NA,NA,NA,NA,NA,NA
2021-07-06,Solano,California,06095,34049,268,438530,NA,NA,NA,NA,NA,NA
2021-07-06,Sonoma,California,06097,31160,318,501317,NA,NA,NA,NA,NA,NA
2021-07-06,Stanislaus,California,06099,63864,1077,539301,NA,NA,NA,NA,NA,NA
2021-07-06,Sutter,California,06101,9748,114,95872,NA,NA,NA,NA,NA,NA
2021-07-06,Tehama,California,06103,5125,63,63373,NA,NA,NA,NA,NA,NA
2021-07-06,Trinity,California,06105,342,3,12862,NA,NA,NA,NA,NA,NA
2021-07-06,Tulare,California,06107,49896,853,460477,NA,NA,NA,NA,NA,NA
2021-07-06,Tuolumne,California,06109,4256,71,53932,NA,NA,NA,NA,NA,NA
2021-07-06,Ventura,California,06111,81947,1033,848112,NA,NA,NA,NA,NA,NA
2021-07-06,Yolo,California,06113,14225,213,214977,NA,NA,NA,NA,NA,NA
2021-07-06,Yuba,California,06115,6576,51,75493,NA,NA,NA,NA,NA,NA
2021-07-07,Alameda,California,06001,90697,1268,1643700,NA,NA,NA,NA,NA,NA
2021-07-07,Alpine,California,06003,89,0,1146,NA,NA,NA,NA,NA,NA
2021-07-07,Amador,California,06005,3767,47,37829,NA,NA,NA,NA,NA,NA
2021-07-07,Butte,California,06007,12744,201,227075,NA,NA,NA,NA,NA,NA
2021-07-07,Calaveras,California,06009,2220,56,45235,NA,NA,NA,NA,NA,NA
2021-07-07,Colusa,California,06011,2298,18,21464,NA,NA,NA,NA,NA,NA
2021-07-07,Contra Costa,California,06013,71694,820,1133247,NA,NA,NA,NA,NA,NA
2021-07-07,Del Norte,California,06015,1490,8,27424,NA,NA,NA,NA,NA,NA
2021-07-07,El Dorado,California,06017,10484,117,186661,NA,NA,NA,NA,NA,NA
2021-07-07,Fresno,California,06019,102616,1727,978130,NA,NA,NA,NA,NA,NA
2021-07-07,Glenn,California,06021,2977,27,27897,NA,NA,NA,NA,NA,NA
2021-07-07,Humboldt,California,06023,4614,51,135768,NA,NA,NA,NA,NA,NA
2021-07-07,Imperial,California,06025,28693,738,180216,NA,NA,NA,NA,NA,NA
2021-07-07,Inyo,California,06027,1441,38,18085,NA,NA,NA,NA,NA,NA
2021-07-07,Kern,California,06029,111273,1409,883053,NA,NA,NA,NA,NA,NA
2021-07-07,Kings,California,06031,23134,247,150075,NA,NA,NA,NA,NA,NA
2021-07-07,Lake,California,06033,3659,63,64148,NA,NA,NA,NA,NA,NA
2021-07-07,Lassen,California,06035,5828,26,31185,NA,NA,NA,NA,NA,NA
2021-07-07,Los Angeles,California,06037,1254202,24525,10098052,NA,NA,NA,NA,NA,NA
2021-07-07,Madera,California,06039,16730,245,155013,NA,NA,NA,NA,NA,NA
2021-07-07,Marin,California,06041,14181,233,260295,NA,NA,NA,NA,NA,NA
2021-07-07,Mariposa,California,06043,468,7,17540,NA,NA,NA,NA,NA,NA
2021-07-07,Mendocino,California,06045,4412,50,87422,NA,NA,NA,NA,NA,NA
2021-07-07,Merced,California,06047,32444,482,269075,NA,NA,NA,NA,NA,NA
2021-07-07,Modoc,California,06049,570,6,8938,NA,NA,NA,NA,NA,NA
2021-07-07,Mono,California,06051,1299,4,14174,NA,NA,NA,NA,NA,NA
2021-07-07,Monterey,California,06053,43974,497,433212,NA,NA,NA,NA,NA,NA
2021-07-07,Napa,California,06055,10082,81,140530,NA,NA,NA,NA,NA,NA
2021-07-07,Nevada,California,06057,4988,75,99092,NA,NA,NA,NA,NA,NA
2021-07-07,Orange,California,06059,274132,5129,3164182,NA,NA,NA,NA,NA,NA
2021-07-07,Placer,California,06061,23876,302,380077,NA,NA,NA,NA,NA,NA
2021-07-07,Plumas,California,06063,743,6,18699,NA,NA,NA,NA,NA,NA
2021-07-07,Riverside,California,06065,303062,4648,2383286,NA,NA,NA,NA,NA,NA
2021-07-07,Sacramento,California,06067,109392,1748,1510023,NA,NA,NA,NA,NA,NA
2021-07-07,San Benito,California,06069,6137,63,59416,NA,NA,NA,NA,NA,NA
2021-07-07,San Bernardino,California,06071,300218,5056,2135413,NA,NA,NA,NA,NA,NA
2021-07-07,San Diego,California,06073,298844,3782,3302833,NA,NA,NA,NA,NA,NA
2021-07-07,San Francisco,California,06075,37254,558,870044,NA,NA,NA,NA,NA,NA
2021-07-07,San Joaquin,California,06077,75133,1442,732212,NA,NA,NA,NA,NA,NA
2021-07-07,San Luis Obispo,California,06079,21518,261,281455,NA,NA,NA,NA,NA,NA
2021-07-07,San Mateo,California,06081,42895,581,765935,NA,NA,NA,NA,NA,NA
2021-07-07,Santa Barbara,California,06083,34703,460,443738,NA,NA,NA,NA,NA,NA
2021-07-07,Santa Clara,California,06085,119678,2096,1922200,NA,NA,NA,NA,NA,NA
2021-07-07,Santa Cruz,California,06087,16306,207,273765,NA,NA,NA,NA,NA,NA
2021-07-07,Shasta,California,06089,12615,238,179085,NA,NA,NA,NA,NA,NA
2021-07-07,Sierra,California,06091,60,0,2930,NA,NA,NA,NA,NA,NA
2021-07-07,Siskiyou,California,06093,2423,40,43540,NA,NA,NA,NA,NA,NA
2021-07-07,Solano,California,06095,34154,268,438530,NA,NA,NA,NA,NA,NA
2021-07-07,Sonoma,California,06097,31160,318,501317,NA,NA,NA,NA,NA,NA
2021-07-07,Stanislaus,California,06099,63894,1077,539301,NA,NA,NA,NA,NA,NA
2021-07-07,Sutter,California,06101,9756,114,95872,NA,NA,NA,NA,NA,NA
2021-07-07,Tehama,California,06103,5126,63,63373,NA,NA,NA,NA,NA,NA
2021-07-07,Trinity,California,06105,342,3,12862,NA,NA,NA,NA,NA,NA
2021-07-07,Tulare,California,06107,49915,853,460477,NA,NA,NA,NA,NA,NA
2021-07-07,Tuolumne,California,06109,4258,72,53932,NA,NA,NA,NA,NA,NA
2021-07-07,Ventura,California,06111,81972,1033,848112,NA,NA,NA,NA,NA,NA
2021-07-07,Yolo,California,06113,14227,213,214977,NA,NA,NA,NA,NA,NA
2021-07-07,Yuba,California,06115,6577,51,75493,NA,NA,NA,NA,NA,NA
2021-07-08,Alameda,California,06001,92147,1267,1643700,NA,NA,NA,NA,NA,NA
2021-07-08,Alpine,California,06003,89,0,1146,NA,NA,NA,NA,NA,NA
2021-07-08,Amador,California,06005,3804,47,37829,NA,NA,NA,NA,NA,NA
2021-07-08,Butte,California,06007,14730,202,227075,NA,NA,NA,NA,NA,NA
2021-07-08,Calaveras,California,06009,2228,57,45235,NA,NA,NA,NA,NA,NA
2021-07-08,Colusa,California,06011,2303,18,21464,NA,NA,NA,NA,NA,NA
2021-07-08,Contra Costa,California,06013,72733,821,1133247,NA,NA,NA,NA,NA,NA
2021-07-08,Del Norte,California,06015,1495,8,27424,NA,NA,NA,NA,NA,NA
2021-07-08,El Dorado,California,06017,11314,117,186661,NA,NA,NA,NA,NA,NA
2021-07-08,Fresno,California,06019,111906,1729,978130,NA,NA,NA,NA,NA,NA
2021-07-08,Glenn,California,06021,3032,27,27897,NA,NA,NA,NA,NA,NA
2021-07-08,Humboldt,California,06023,4703,51,135768,NA,NA,NA,NA,NA,NA
2021-07-08,Imperial,California,06025,31648,739,180216,NA,NA,NA,NA,NA,NA
2021-07-08,Inyo,California,06027,1441,38,18085,NA,NA,NA,NA,NA,NA
2021-07-08,Kern,California,06029,111273,1409,883053,NA,NA,NA,NA,NA,NA
2021-07-08,Kings,California,06031,24307,248,150075,NA,NA,NA,NA,NA,NA
2021-07-08,Lake,California,06033,3674,63,64148,NA,NA,NA,NA,NA,NA
2021-07-08,Lassen,California,06035,5829,26,31185,NA,NA,NA,NA,NA,NA
2021-07-08,Los Angeles,California,06037,1256034,24531,10098052,NA,NA,NA,NA,NA,NA
2021-07-08,Madera,California,06039,17712,245,155013,NA,NA,NA,NA,NA,NA
2021-07-08,Marin,California,06041,14453,233,260295,NA,NA,NA,NA,NA,NA
2021-07-08,Mariposa,California,06043,468,7,17540,NA,NA,NA,NA,NA,NA
2021-07-08,Mendocino,California,06045,4412,50,87422,NA,NA,NA,NA,NA,NA
2021-07-08,Merced,California,06047,32466,482,269075,NA,NA,NA,NA,NA,NA
2021-07-08,Modoc,California,06049,570,6,8938,NA,NA,NA,NA,NA,NA
2021-07-08,Mono,California,06051,1299,4,14174,NA,NA,NA,NA,NA,NA
2021-07-08,Monterey,California,06053,45190,502,433212,NA,NA,NA,NA,NA,NA
2021-07-08,Napa,California,06055,10107,81,140530,NA,NA,NA,NA,NA,NA
2021-07-08,Nevada,California,06057,5199,75,99092,NA,NA,NA,NA,NA,NA
2021-07-08,Orange,California,06059,274132,5132,3164182,NA,NA,NA,NA,NA,NA
2021-07-08,Placer,California,06061,25559,303,380077,NA,NA,NA,NA,NA,NA
2021-07-08,Plumas,California,06063,743,6,18699,NA,NA,NA,NA,NA,NA
2021-07-08,Riverside,California,06065,308403,4648,2383286,NA,NA,NA,NA,NA,NA
2021-07-08,Sacramento,California,06067,110943,1750,1510023,NA,NA,NA,NA,NA,NA
2021-07-08,San Benito,California,06069,6257,63,59416,NA,NA,NA,NA,NA,NA
2021-07-08,San Bernardino,California,06071,304090,5087,2135413,NA,NA,NA,NA,NA,NA
2021-07-08,San Diego,California,06073,298943,3782,3302833,NA,NA,NA,NA,NA,NA
2021-07-08,San Francisco,California,06075,38717,558,870044,NA,NA,NA,NA,NA,NA
2021-07-08,San Joaquin,California,06077,77964,1442,732212,NA,NA,NA,NA,NA,NA
2021-07-08,San Luis Obispo,California,06079,22160,261,281455,NA,NA,NA,NA,NA,NA
2021-07-08,San Mateo,California,06081,43403,581,765935,NA,NA,NA,NA,NA,NA
2021-07-08,Santa Barbara,California,06083,35954,460,443738,NA,NA,NA,NA,NA,NA
2021-07-08,Santa Clara,California,06085,120087,2095,1922200,NA,NA,NA,NA,NA,NA
2021-07-08,Santa Cruz,California,06087,17159,207,273765,NA,NA,NA,NA,NA,NA
2021-07-08,Shasta,California,06089,14463,238,179085,NA,NA,NA,NA,NA,NA
2021-07-08,Sierra,California,06091,74,0,2930,NA,NA,NA,NA,NA,NA
2021-07-08,Siskiyou,California,06093,2433,40,43540,NA,NA,NA,NA,NA,NA
2021-07-08,Solano,California,06095,34255,268,438530,NA,NA,NA,NA,NA,NA
2021-07-08,Sonoma,California,06097,31553,319,501317,NA,NA,NA,NA,NA,NA
2021-07-08,Stanislaus,California,06099,63940,1077,539301,NA,NA,NA,NA,NA,NA
2021-07-08,Sutter,California,06101,9772,114,95872,NA,NA,NA,NA,NA,NA
2021-07-08,Tehama,California,06103,5774,63,63373,NA,NA,NA,NA,NA,NA
2021-07-08,Trinity,California,06105,400,3,12862,NA,NA,NA,NA,NA,NA
2021-07-08,Tulare,California,06107,59381,853,460477,NA,NA,NA,NA,NA,NA
2021-07-08,Tuolumne,California,06109,4306,72,53932,NA,NA,NA,NA,NA,NA
2021-07-08,Ventura,California,06111,84897,1036,848112,NA,NA,NA,NA,NA,NA
2021-07-08,Yolo,California,06113,14614,213,214977,NA,NA,NA,NA,NA,NA
2021-07-08,Yuba,California,06115,6586,51,75493,NA,NA,NA,NA,NA,NA
2021-07-09,Alameda,California,06001,92242,1267,1643700,NA,NA,NA,NA,NA,NA
2021-07-09,Alpine,California,06003,89,0,1146,NA,NA,NA,NA,NA,NA
2021-07-09,Amador,California,06005,3807,47,37829,NA,NA,NA,NA,NA,NA
2021-07-09,Butte,California,06007,14744,202,227075,NA,NA,NA,NA,NA,NA
2021-07-09,Calaveras,California,06009,2230,58,45235,NA,NA,NA,NA,NA,NA
2021-07-09,Colusa,California,06011,2303,18,21464,NA,NA,NA,NA,NA,NA
2021-07-09,Contra Costa,California,06013,72801,821,1133247,NA,NA,NA,NA,NA,NA
2021-07-09,Del Norte,California,06015,1502,8,27424,NA,NA,NA,NA,NA,NA
2021-07-09,El Dorado,California,06017,11328,117,186661,NA,NA,NA,NA,NA,NA
2021-07-09,Fresno,California,06019,111942,1730,978130,NA,NA,NA,NA,NA,NA
2021-07-09,Glenn,California,06021,3031,27,27897,NA,NA,NA,NA,NA,NA
2021-07-09,Humboldt,California,06023,4711,51,135768,NA,NA,NA,NA,NA,NA
2021-07-09,Imperial,California,06025,31676,740,180216,NA,NA,NA,NA,NA,NA
2021-07-09,Inyo,California,06027,1441,38,18085,NA,NA,NA,NA,NA,NA
2021-07-09,Kern,California,06029,111341,1409,883053,NA,NA,NA,NA,NA,NA
2021-07-09,Kings,California,06031,24312,248,150075,NA,NA,NA,NA,NA,NA
2021-07-09,Lake,California,06033,3681,63,64148,NA,NA,NA,NA,NA,NA
2021-07-09,Lassen,California,06035,5839,26,31185,NA,NA,NA,NA,NA,NA
2021-07-09,Los Angeles,California,06037,1256761,24542,10098052,NA,NA,NA,NA,NA,NA
2021-07-09,Madera,California,06039,17723,246,155013,NA,NA,NA,NA,NA,NA
2021-07-09,Marin,California,06041,14464,233,260295,NA,NA,NA,NA,NA,NA
2021-07-09,Mariposa,California,06043,468,7,17540,NA,NA,NA,NA,NA,NA
2021-07-09,Mendocino,California,06045,4428,50,87422,NA,NA,NA,NA,NA,NA
2021-07-09,Merced,California,06047,32479,483,269075,NA,NA,NA,NA,NA,NA
2021-07-09,Modoc,California,06049,571,6,8938,NA,NA,NA,NA,NA,NA
2021-07-09,Mono,California,06051,1299,4,14174,NA,NA,NA,NA,NA,NA
2021-07-09,Monterey,California,06053,45208,507,433212,NA,NA,NA,NA,NA,NA
2021-07-09,Napa,California,06055,10106,81,140530,NA,NA,NA,NA,NA,NA
2021-07-09,Nevada,California,06057,5203,75,99092,NA,NA,NA,NA,NA,NA
2021-07-09,Orange,California,06059,274132,5135,3164182,NA,NA,NA,NA,NA,NA
2021-07-09,Placer,California,06061,25574,303,380077,NA,NA,NA,NA,NA,NA
2021-07-09,Plumas,California,06063,742,6,18699,NA,NA,NA,NA,NA,NA
2021-07-09,Riverside,California,06065,308546,4648,2383286,NA,NA,NA,NA,NA,NA
2021-07-09,Sacramento,California,06067,111080,1752,1510023,NA,NA,NA,NA,NA,NA
2021-07-09,San Benito,California,06069,6261,63,59416,NA,NA,NA,NA,NA,NA
2021-07-09,San Bernardino,California,06071,304235,5117,2135413,NA,NA,NA,NA,NA,NA
2021-07-09,San Diego,California,06073,299143,3783,3302833,NA,NA,NA,NA,NA,NA
2021-07-09,San Francisco,California,06075,38771,559,870044,NA,NA,NA,NA,NA,NA
2021-07-09,San Joaquin,California,06077,78019,1442,732212,NA,NA,NA,NA,NA,NA
2021-07-09,San Luis Obispo,California,06079,22175,261,281455,NA,NA,NA,NA,NA,NA
2021-07-09,San Mateo,California,06081,43443,583,765935,NA,NA,NA,NA,NA,NA
2021-07-09,Santa Barbara,California,06083,35967,460,443738,NA,NA,NA,NA,NA,NA
2021-07-09,Santa Clara,California,06085,120167,2095,1922200,NA,NA,NA,NA,NA,NA
2021-07-09,Santa Cruz,California,06087,17166,207,273765,NA,NA,NA,NA,NA,NA
2021-07-09,Shasta,California,06089,14473,238,179085,NA,NA,NA,NA,NA,NA
2021-07-09,Sierra,California,06091,75,0,2930,NA,NA,NA,NA,NA,NA
2021-07-09,Siskiyou,California,06093,2442,40,43540,NA,NA,NA,NA,NA,NA
2021-07-09,Solano,California,06095,34274,268,438530,NA,NA,NA,NA,NA,NA
2021-07-09,Sonoma,California,06097,31612,319,501317,NA,NA,NA,NA,NA,NA
2021-07-09,Stanislaus,California,06099,63973,1078,539301,NA,NA,NA,NA,NA,NA
2021-07-09,Sutter,California,06101,9781,114,95872,NA,NA,NA,NA,NA,NA
2021-07-09,Tehama,California,06103,5776,63,63373,NA,NA,NA,NA,NA,NA
2021-07-09,Trinity,California,06105,400,3,12862,NA,NA,NA,NA,NA,NA
2021-07-09,Tulare,California,06107,59396,853,460477,NA,NA,NA,NA,NA,NA
2021-07-09,Tuolumne,California,06109,4305,72,53932,NA,NA,NA,NA,NA,NA
2021-07-09,Ventura,California,06111,85002,1039,848112,NA,NA,NA,NA,NA,NA
2021-07-09,Yolo,California,06113,14628,213,214977,NA,NA,NA,NA,NA,NA
2021-07-09,Yuba,California,06115,6598,52,75493,NA,NA,NA,NA,NA,NA
2021-07-10,Alameda,California,06001,92242,1267,1643700,NA,NA,NA,NA,NA,NA
2021-07-10,Alpine,California,06003,89,0,1146,NA,NA,NA,NA,NA,NA
2021-07-10,Amador,California,06005,3807,47,37829,NA,NA,NA,NA,NA,NA
2021-07-10,Butte,California,06007,14744,202,227075,NA,NA,NA,NA,NA,NA
2021-07-10,Calaveras,California,06009,2230,58,45235,NA,NA,NA,NA,NA,NA
2021-07-10,Colusa,California,06011,2303,18,21464,NA,NA,NA,NA,NA,NA
2021-07-10,Contra Costa,California,06013,72801,821,1133247,NA,NA,NA,NA,NA,NA
2021-07-10,Del Norte,California,06015,1502,8,27424,NA,NA,NA,NA,NA,NA
2021-07-10,El Dorado,California,06017,11328,117,186661,NA,NA,NA,NA,NA,NA
2021-07-10,Fresno,California,06019,111942,1730,978130,NA,NA,NA,NA,NA,NA
2021-07-10,Glenn,California,06021,3031,27,27897,NA,NA,NA,NA,NA,NA
2021-07-10,Humboldt,California,06023,4711,51,135768,NA,NA,NA,NA,NA,NA
2021-07-10,Imperial,California,06025,31676,740,180216,NA,NA,NA,NA,NA,NA
2021-07-10,Inyo,California,06027,1441,38,18085,NA,NA,NA,NA,NA,NA
2021-07-10,Kern,California,06029,111341,1409,883053,NA,NA,NA,NA,NA,NA
2021-07-10,Kings,California,06031,24312,248,150075,NA,NA,NA,NA,NA,NA
2021-07-10,Lake,California,06033,3681,63,64148,NA,NA,NA,NA,NA,NA
2021-07-10,Lassen,California,06035,5843,26,31185,NA,NA,NA,NA,NA,NA
2021-07-10,Los Angeles,California,06037,1257185,24542,10098052,NA,NA,NA,NA,NA,NA
2021-07-10,Madera,California,06039,17723,246,155013,NA,NA,NA,NA,NA,NA
2021-07-10,Marin,California,06041,14464,233,260295,NA,NA,NA,NA,NA,NA
2021-07-10,Mariposa,California,06043,468,7,17540,NA,NA,NA,NA,NA,NA
2021-07-10,Mendocino,California,06045,4429,50,87422,NA,NA,NA,NA,NA,NA
2021-07-10,Merced,California,06047,32479,483,269075,NA,NA,NA,NA,NA,NA
2021-07-10,Modoc,California,06049,571,6,8938,NA,NA,NA,NA,NA,NA
2021-07-10,Mono,California,06051,1299,4,14174,NA,NA,NA,NA,NA,NA
2021-07-10,Monterey,California,06053,45208,507,433212,NA,NA,NA,NA,NA,NA
2021-07-10,Napa,California,06055,10106,81,140530,NA,NA,NA,NA,NA,NA
2021-07-10,Nevada,California,06057,5203,75,99092,NA,NA,NA,NA,NA,NA
2021-07-10,Orange,California,06059,274132,5135,3164182,NA,NA,NA,NA,NA,NA
2021-07-10,Placer,California,06061,25574,303,380077,NA,NA,NA,NA,NA,NA
2021-07-10,Plumas,California,06063,742,6,18699,NA,NA,NA,NA,NA,NA
2021-07-10,Riverside,California,06065,308546,4648,2383286,NA,NA,NA,NA,NA,NA
2021-07-10,Sacramento,California,06067,111080,1752,1510023,NA,NA,NA,NA,NA,NA
2021-07-10,San Benito,California,06069,6261,63,59416,NA,NA,NA,NA,NA,NA
2021-07-10,San Bernardino,California,06071,304235,5117,2135413,NA,NA,NA,NA,NA,NA
2021-07-10,San Diego,California,06073,299143,3783,3302833,NA,NA,NA,NA,NA,NA
2021-07-10,San Francisco,California,06075,38771,559,870044,NA,NA,NA,NA,NA,NA
2021-07-10,San Joaquin,California,06077,78019,1442,732212,NA,NA,NA,NA,NA,NA
2021-07-10,San Luis Obispo,California,06079,22175,261,281455,NA,NA,NA,NA,NA,NA
2021-07-10,San Mateo,California,06081,43443,583,765935,NA,NA,NA,NA,NA,NA
2021-07-10,Santa Barbara,California,06083,35967,460,443738,NA,NA,NA,NA,NA,NA
2021-07-10,Santa Clara,California,06085,120167,2095,1922200,NA,NA,NA,NA,NA,NA
2021-07-10,Santa Cruz,California,06087,17166,207,273765,NA,NA,NA,NA,NA,NA
2021-07-10,Shasta,California,06089,14473,238,179085,NA,NA,NA,NA,NA,NA
2021-07-10,Sierra,California,06091,75,0,2930,NA,NA,NA,NA,NA,NA
2021-07-10,Siskiyou,California,06093,2442,40,43540,NA,NA,NA,NA,NA,NA
2021-07-10,Solano,California,06095,34274,268,438530,NA,NA,NA,NA,NA,NA
2021-07-10,Sonoma,California,06097,31612,323,501317,NA,NA,NA,NA,NA,NA
2021-07-10,Stanislaus,California,06099,63973,1078,539301,NA,NA,NA,NA,NA,NA
2021-07-10,Sutter,California,06101,9781,114,95872,NA,NA,NA,NA,NA,NA
2021-07-10,Tehama,California,06103,5776,63,63373,NA,NA,NA,NA,NA,NA
2021-07-10,Trinity,California,06105,400,3,12862,NA,NA,NA,NA,NA,NA
2021-07-10,Tulare,California,06107,59396,853,460477,NA,NA,NA,NA,NA,NA
2021-07-10,Tuolumne,California,06109,4305,72,53932,NA,NA,NA,NA,NA,NA
2021-07-10,Ventura,California,06111,85002,1039,848112,NA,NA,NA,NA,NA,NA
2021-07-10,Yolo,California,06113,14628,213,214977,NA,NA,NA,NA,NA,NA
2021-07-10,Yuba,California,06115,6598,52,75493,NA,NA,NA,NA,NA,NA
2021-07-11,Alameda,California,06001,92242,1270,1643700,NA,NA,NA,NA,NA,NA
2021-07-11,Alpine,California,06003,89,0,1146,NA,NA,NA,NA,NA,NA
2021-07-11,Amador,California,06005,3807,47,37829,NA,NA,NA,NA,NA,NA
2021-07-11,Butte,California,06007,14744,202,227075,NA,NA,NA,NA,NA,NA
2021-07-11,Calaveras,California,06009,2230,58,45235,NA,NA,NA,NA,NA,NA
2021-07-11,Colusa,California,06011,2303,18,21464,NA,NA,NA,NA,NA,NA
2021-07-11,Contra Costa,California,06013,72801,821,1133247,NA,NA,NA,NA,NA,NA
2021-07-11,Del Norte,California,06015,1502,8,27424,NA,NA,NA,NA,NA,NA
2021-07-11,El Dorado,California,06017,11328,117,186661,NA,NA,NA,NA,NA,NA
2021-07-11,Fresno,California,06019,111942,1730,978130,NA,NA,NA,NA,NA,NA
2021-07-11,Glenn,California,06021,3031,27,27897,NA,NA,NA,NA,NA,NA
2021-07-11,Humboldt,California,06023,4711,51,135768,NA,NA,NA,NA,NA,NA
2021-07-11,Imperial,California,06025,31676,740,180216,NA,NA,NA,NA,NA,NA
2021-07-11,Inyo,California,06027,1441,38,18085,NA,NA,NA,NA,NA,NA
2021-07-11,Kern,California,06029,111341,1409,883053,NA,NA,NA,NA,NA,NA
2021-07-11,Kings,California,06031,24312,248,150075,NA,NA,NA,NA,NA,NA
2021-07-11,Lake,California,06033,3681,63,64148,NA,NA,NA,NA,NA,NA
2021-07-11,Lassen,California,06035,5843,26,31185,NA,NA,NA,NA,NA,NA
2021-07-11,Los Angeles,California,06037,1258298,24542,10098052,NA,NA,NA,NA,NA,NA
2021-07-11,Madera,California,06039,17723,246,155013,NA,NA,NA,NA,NA,NA
2021-07-11,Marin,California,06041,14464,233,260295,NA,NA,NA,NA,NA,NA
2021-07-11,Mariposa,California,06043,468,7,17540,NA,NA,NA,NA,NA,NA
2021-07-11,Mendocino,California,06045,4429,50,87422,NA,NA,NA,NA,NA,NA
2021-07-11,Merced,California,06047,32479,483,269075,NA,NA,NA,NA,NA,NA
2021-07-11,Modoc,California,06049,571,6,8938,NA,NA,NA,NA,NA,NA
2021-07-11,Mono,California,06051,1299,4,14174,NA,NA,NA,NA,NA,NA
2021-07-11,Monterey,California,06053,45208,507,433212,NA,NA,NA,NA,NA,NA
2021-07-11,Napa,California,06055,10106,81,140530,NA,NA,NA,NA,NA,NA
2021-07-11,Nevada,California,06057,5203,75,99092,NA,NA,NA,NA,NA,NA
2021-07-11,Orange,California,06059,274132,5135,3164182,NA,NA,NA,NA,NA,NA
2021-07-11,Placer,California,06061,25574,303,380077,NA,NA,NA,NA,NA,NA
2021-07-11,Plumas,California,06063,742,6,18699,NA,NA,NA,NA,NA,NA
2021-07-11,Riverside,California,06065,308546,4648,2383286,NA,NA,NA,NA,NA,NA
2021-07-11,Sacramento,California,06067,111080,1752,1510023,NA,NA,NA,NA,NA,NA
2021-07-11,San Benito,California,06069,6261,63,59416,NA,NA,NA,NA,NA,NA
2021-07-11,San Bernardino,California,06071,304235,5117,2135413,NA,NA,NA,NA,NA,NA
2021-07-11,San Diego,California,06073,299143,3783,3302833,NA,NA,NA,NA,NA,NA
2021-07-11,San Francisco,California,06075,38771,559,870044,NA,NA,NA,NA,NA,NA
2021-07-11,San Joaquin,California,06077,78019,1442,732212,NA,NA,NA,NA,NA,NA
